customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,monthly_debt,num_active_loans
25128.0,30,37500.0,RENT,5.0,EDUCATION,B,12000.0,,3,N,6,DEFAULT,10557.011998141472,5
25129.0,28,37500.0,RENT,4.0,DEBTCONSOLIDATION,C,12000.0,,8,N,9,DEFAULT,18317.764859176277,5
25130.0,29,37920.0,RENT,2.0,PERSONAL,C,12000.0,13.48,9,Y,10,DEFAULT,14235.742816658514,2
25131.0,34,80000.0,MORTGAGE,7.0,EDUCATION,B,19000.0,10.62,4,,10,NO DEFAULT,37276.77382743583,5
25132.0,27,38000.0,RENT,0.0,MEDICAL,A,12000.0,6.62,7,N,10,DEFAULT,13918.439512722378,3
25133.0,32,80000.0,OWN,2.0,VENTURE,B,10000.0,11.14,2,,9,NO DEFAULT,28267.500080887985,1
25134.0,32,38000.0,RENT,2.0,EDUCATION,B,12000.0,12.42,2,N,6,DEFAULT,17046.80589749174,2
25135.0,27,80000.0,OWN,11.0,EDUCATION,B,5000.0,11.14,7,,7,NO DEFAULT,11836.713935546239,4
25136.0,31,80000.0,MORTGAGE,5.0,VENTURE,A,6000.0,7.4,1,,9,NO DEFAULT,37239.09842299929,1
25137.0,33,80000.0,MORTGAGE,4.0,MEDICAL,B,12000.0,11.14,3,,6,NO DEFAULT,27523.591746857634,3
25138.0,29,80000.0,OWN,0.0,VENTURE,C,24000.0,12.87,9,,9,NO DEFAULT,21296.610866061063,1
25139.0,29,80000.0,MORTGAGE,2.0,PERSONAL,A,5000.0,7.74,9,,9,NO DEFAULT,14711.845494658364,3
25140.0,28,80000.0,MORTGAGE,1.0,PERSONAL,A,3100.0,7.05,8,,9,NO DEFAULT,24169.45262847679,2
25141.0,28,38295.0,RENT,5.0,PERSONAL,C,12000.0,,8,N,7,DEFAULT,9775.510157236258,1
25142.0,27,39996.0,OWN,1.0,VENTURE,B,8000.0,12.53,7,,6,NO DEFAULT,17698.5081747149,4
25143.0,34,62900.0,MORTGAGE,11.0,MEDICAL,A,18000.0,8.94,4,,5,NO DEFAULT,8813.248906874294,2
25144.0,27,80000.0,MORTGAGE,11.0,PERSONAL,B,20000.0,,7,,10,NO DEFAULT,31108.443340876118,5
25145.0,28,38500.0,RENT,2.0,PERSONAL,B,12000.0,10.75,8,N,5,DEFAULT,17217.95734409526,1
25146.0,28,80000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000.0,12.18,8,,5,NO DEFAULT,39400.68219668388,3
25147.0,28,38643.0,RENT,7.0,PERSONAL,B,12000.0,11.58,8,N,8,DEFAULT,10385.980892538379,5
25148.0,31,80000.0,MORTGAGE,6.0,EDUCATION,B,7500.0,12.18,1,,7,NO DEFAULT,34056.241745560554,4
25149.0,30,80000.0,MORTGAGE,14.0,VENTURE,C,8000.0,13.92,3,,8,NO DEFAULT,37038.71825208193,3
25150.0,29,80000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,C,16000.0,12.84,9,Y,7,NO DEFAULT,10534.708528940524,5
25151.0,27,80000.0,OWN,2.0,PERSONAL,B,9000.0,12.21,7,,8,NO DEFAULT,33560.36968839626,4
25152.0,28,39000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,12.53,8,Y,9,DEFAULT,16885.264084752314,3
25153.0,32,62900.0,MORTGAGE,5.0,MEDICAL,D,2750.0,,2,Y,7,DEFAULT,14985.84307306948,5
25154.0,34,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,12000.0,,4,,10,NO DEFAULT,34069.975947255945,3
25155.0,31,80000.0,MORTGAGE,0.0,MEDICAL,B,15000.0,10.95,1,,8,NO DEFAULT,22626.606183985612,4
25156.0,28,80000.0,MORTGAGE,8.0,EDUCATION,C,13000.0,13.47,8,,5,NO DEFAULT,21949.43805542694,4
25157.0,30,80000.0,OWN,0.0,PERSONAL,D,8000.0,15.05,3,,5,NO DEFAULT,13670.477046773409,5
25158.0,27,62900.0,MORTGAGE,1.0,MEDICAL,B,8000.0,11.46,7,N,8,DEFAULT,12572.446140484226,3
25159.0,28,74000.0,MORTGAGE,6.0,VENTURE,D,7000.0,15.38,8,N,9,DEFAULT,32363.101954396843,5
25160.0,28,80000.0,OWN,2.0,HOMEIMPROVEMENT,C,16000.0,11.66,8,Y,7,NO DEFAULT,13512.40268353043,2
25161.0,33,80000.0,OWN,12.0,HOMEIMPROVEMENT,C,9000.0,11.97,3,,7,NO DEFAULT,19382.03719616895,5
25162.0,27,80000.0,MORTGAGE,11.0,EDUCATION,A,5000.0,8.0,7,,6,NO DEFAULT,29681.70076116525,2
25163.0,28,80000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,20000.0,13.24,8,,8,NO DEFAULT,24484.795910627017,4
25164.0,27,40000.0,RENT,4.0,MEDICAL,B,12000.0,12.69,7,,8,NO DEFAULT,9241.438158576162,2
25165.0,31,40000.0,RENT,5.0,MEDICAL,B,12000.0,11.99,1,,5,NO DEFAULT,4111.618677337065,3
25166.0,35,80004.0,MORTGAGE,2.0,PERSONAL,B,3200.0,11.11,5,,7,NO DEFAULT,21126.6773066799,2
25167.0,28,40000.0,RENT,12.0,VENTURE,B,12000.0,11.11,8,,5,NO DEFAULT,11382.752387951645,4
25168.0,31,80004.0,MORTGAGE,9.0,MEDICAL,C,3500.0,12.61,1,,10,NO DEFAULT,10455.298130592162,5
25169.0,27,40000.0,RENT,8.0,MEDICAL,B,12000.0,10.37,7,,9,NO DEFAULT,19244.16573914239,2
25170.0,28,80004.0,MORTGAGE,5.0,MEDICAL,A,12000.0,6.91,8,,6,NO DEFAULT,19549.799816701354,4
25171.0,31,80004.0,MORTGAGE,9.0,MEDICAL,B,5500.0,10.75,1,,8,NO DEFAULT,13524.578584644083,4
25172.0,28,80004.0,MORTGAGE,2.0,VENTURE,B,22750.0,11.49,8,,6,NO DEFAULT,20604.03733379618,5
25173.0,28,34000.0,RENT,0.0,EDUCATION,D,12000.0,14.61,8,Y,8,DEFAULT,8803.20974670623,1
25174.0,30,34000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,12.87,3,N,6,DEFAULT,5222.604415806882,4
25175.0,35,80004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14400.0,10.95,5,,5,NO DEFAULT,11804.515235128501,1
25176.0,32,40000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,11.89,2,,10,NO DEFAULT,17925.630393134583,2
25177.0,30,40000.0,RENT,13.0,EDUCATION,B,12000.0,9.2,3,,8,NO DEFAULT,11998.025445240832,4
25178.0,30,34046.0,RENT,2.0,MEDICAL,D,12000.0,14.96,3,Y,6,DEFAULT,11957.857972017957,4
25179.0,32,34310.0,RENT,2.0,VENTURE,D,12000.0,14.96,2,Y,8,DEFAULT,4457.4653218457115,2
25180.0,30,80256.0,OWN,11.0,VENTURE,A,24000.0,7.49,3,,7,NO DEFAULT,10748.76153069051,2
25181.0,34,80300.0,MORTGAGE,3.0,PERSONAL,C,15000.0,12.73,4,Y,9,NO DEFAULT,18396.35691349607,4
25182.0,35,80308.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000.0,7.88,5,,10,NO DEFAULT,23773.39938632295,1
25183.0,29,41004.0,RENT,6.0,PERSONAL,B,12000.0,10.0,9,,7,NO DEFAULT,20427.491389313298,5
25184.0,28,74400.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,20000.0,,8,N,8,DEFAULT,26094.372645806718,4
25185.0,32,35830.0,RENT,,DEBTCONSOLIDATION,A,12000.0,7.51,2,N,7,DEFAULT,17684.824458129064,3
25186.0,29,80400.0,MORTGAGE,13.0,VENTURE,A,8000.0,7.14,9,,10,NO DEFAULT,23317.075608506053,4
25187.0,32,42000.0,RENT,13.0,PERSONAL,A,12000.0,7.51,2,,8,NO DEFAULT,8466.394755208737,2
25188.0,31,42000.0,RENT,12.0,PERSONAL,B,12000.0,,1,,9,NO DEFAULT,20742.252068581827,2
25189.0,27,42000.0,RENT,2.0,PERSONAL,B,12000.0,10.65,7,,7,NO DEFAULT,9993.2137737807,1
25190.0,29,80496.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,10000.0,13.72,9,,10,NO DEFAULT,38016.37288211035,1
25191.0,28,80500.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000.0,7.74,8,,5,NO DEFAULT,32078.494884853186,1
25192.0,28,80569.0,MORTGAGE,2.0,EDUCATION,B,4000.0,9.63,8,,7,NO DEFAULT,34324.03724750941,5
25193.0,28,42000.0,RENT,0.0,VENTURE,B,12000.0,11.11,8,,9,NO DEFAULT,13496.086751237584,2
25194.0,34,80600.0,MORTGAGE,2.0,EDUCATION,B,15000.0,12.21,4,,6,NO DEFAULT,23742.113785166533,2
25195.0,27,36000.0,RENT,2.0,DEBTCONSOLIDATION,D,12000.0,14.09,7,Y,10,DEFAULT,6161.819287231511,4
25196.0,31,36000.0,RENT,4.0,EDUCATION,B,12000.0,10.36,1,N,8,DEFAULT,17063.158458669834,5
25197.0,28,80748.0,MORTGAGE,5.0,MEDICAL,A,5000.0,7.51,8,,9,NO DEFAULT,28011.92781074099,4
25198.0,27,80800.0,MORTGAGE,3.0,PERSONAL,C,3000.0,,7,,10,NO DEFAULT,19909.593052658187,4
25199.0,30,42000.0,RENT,1.0,PERSONAL,B,12000.0,9.88,3,,8,NO DEFAULT,11247.236680224392,3
25200.0,31,42000.0,RENT,1.0,MEDICAL,B,12000.0,10.99,1,,9,NO DEFAULT,20781.198961088197,1
25201.0,33,42000.0,RENT,3.0,DEBTCONSOLIDATION,C,12000.0,13.57,3,,7,NO DEFAULT,20870.185436370877,1
25202.0,35,81000.0,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5400.0,,5,,5,NO DEFAULT,15870.927147739152,1
25203.0,28,81000.0,MORTGAGE,6.0,VENTURE,A,2500.0,5.99,8,,6,NO DEFAULT,23876.77774722032,4
25204.0,30,42600.0,RENT,13.0,VENTURE,B,12000.0,11.71,3,,8,NO DEFAULT,19306.537446009184,1
25205.0,30,42886.0,RENT,3.0,PERSONAL,B,12000.0,10.59,3,,10,NO DEFAULT,11890.060464237622,4
25206.0,29,81000.0,MORTGAGE,5.0,PERSONAL,A,14000.0,7.66,9,,9,NO DEFAULT,23995.06980692325,1
25207.0,27,81000.0,OWN,4.0,VENTURE,C,9000.0,13.43,7,Y,9,NO DEFAULT,20531.809546699493,2
25208.0,32,81000.0,MORTGAGE,1.0,PERSONAL,B,10000.0,10.37,2,,10,NO DEFAULT,11304.222601442225,3
25209.0,33,81000.0,OWN,4.0,PERSONAL,A,12000.0,6.17,3,,8,NO DEFAULT,8648.561116022098,4
25210.0,28,81000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,6000.0,6.17,8,,10,NO DEFAULT,15930.398265628943,1
25211.0,34,39000.0,OWN,5.0,HOMEIMPROVEMENT,B,12000.0,11.99,4,,6,NO DEFAULT,18130.044803058903,4
25212.0,29,37000.0,RENT,4.0,HOMEIMPROVEMENT,A,12000.0,9.63,9,N,7,DEFAULT,10946.359947011097,5
25213.0,27,43200.0,RENT,0.0,VENTURE,A,12000.0,8.94,7,,5,NO DEFAULT,7510.078606491437,1
25214.0,31,81000.0,MORTGAGE,15.0,HOMEIMPROVEMENT,A,7200.0,9.63,1,,8,NO DEFAULT,33887.98437390481,1
25215.0,29,81000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7750.0,9.32,9,,10,NO DEFAULT,34558.39855083814,4
25216.0,27,81000.0,MORTGAGE,2.0,MEDICAL,A,5500.0,8.0,7,,8,NO DEFAULT,18492.28737237176,4
25217.0,29,75000.0,MORTGAGE,8.0,PERSONAL,C,12000.0,13.16,9,Y,7,DEFAULT,27274.29427539433,3
25218.0,28,81000.0,MORTGAGE,0.0,VENTURE,C,5000.0,12.53,8,,9,NO DEFAULT,27957.04162726719,5
25219.0,33,75000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7500.0,10.08,3,N,9,DEFAULT,28597.95826909338,2
25220.0,27,39000.0,OWN,3.0,MEDICAL,A,9600.0,5.79,7,,10,NO DEFAULT,13287.702816495173,1
25221.0,32,44808.0,RENT,5.0,PERSONAL,B,12000.0,,2,,8,NO DEFAULT,14594.532543899722,4
25222.0,28,81120.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5200.0,11.49,8,,7,NO DEFAULT,14818.074443372327,3
25223.0,30,81120.0,OWN,3.0,EDUCATION,B,18000.0,10.75,3,,10,NO DEFAULT,23801.609963824892,2
25224.0,32,81204.0,MORTGAGE,6.0,EDUCATION,A,3600.0,7.88,2,,9,NO DEFAULT,20123.324020565105,2
25225.0,34,45000.0,RENT,17.0,VENTURE,A,12000.0,6.03,4,,9,NO DEFAULT,11531.708306371023,1
25226.0,29,45000.0,RENT,0.0,MEDICAL,C,12000.0,12.99,9,Y,7,NO DEFAULT,5548.796863920119,4
25227.0,29,81400.0,MORTGAGE,13.0,EDUCATION,A,10000.0,,9,,8,NO DEFAULT,25018.093595114817,5
25228.0,28,45000.0,RENT,12.0,EDUCATION,A,12000.0,5.42,8,,10,NO DEFAULT,21503.0417812778,2
25229.0,31,81600.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000.0,13.57,1,,7,NO DEFAULT,31025.224732750477,5
25230.0,33,81804.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000.0,8.0,3,,8,NO DEFAULT,36258.713126037415,4
25231.0,29,75840.0,OWN,5.0,HOMEIMPROVEMENT,E,25000.0,21.27,9,N,6,DEFAULT,31328.588386381598,1
25232.0,29,81900.0,MORTGAGE,13.0,VENTURE,A,8000.0,7.66,9,,10,NO DEFAULT,8584.016807373193,3
25233.0,32,45000.0,RENT,9.0,MEDICAL,A,12000.0,7.88,2,,6,NO DEFAULT,9318.096379928038,1
25234.0,33,45000.0,RENT,4.0,MEDICAL,A,12000.0,7.88,3,,6,NO DEFAULT,19460.595462016317,2
25235.0,28,81996.0,MORTGAGE,12.0,EDUCATION,B,3000.0,12.42,8,,5,NO DEFAULT,39958.892356833785,4
25236.0,29,39000.0,OWN,10.0,PERSONAL,C,9000.0,12.72,9,Y,9,NO DEFAULT,15276.165723399827,5
25237.0,35,45000.0,RENT,3.0,MEDICAL,B,12000.0,11.26,5,,5,NO DEFAULT,11773.151685439847,2
25238.0,35,82000.0,MORTGAGE,3.0,PERSONAL,A,18800.0,7.51,5,,10,NO DEFAULT,18327.776521086915,4
25239.0,29,76000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,D,4400.0,16.29,9,Y,10,DEFAULT,11073.170852259682,4
25240.0,28,82000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000.0,16.29,8,,5,NO DEFAULT,19955.499861552296,4
25241.0,27,82000.0,MORTGAGE,11.0,VENTURE,A,4000.0,7.9,7,,10,NO DEFAULT,10713.17482182754,4
25242.0,33,82000.0,MORTGAGE,2.0,EDUCATION,A,6000.0,7.51,3,,10,NO DEFAULT,39243.21838700727,2
25243.0,29,82000.0,OWN,5.0,PERSONAL,C,21000.0,14.65,9,Y,5,NO DEFAULT,31110.631207327446,5
25244.0,27,82000.0,MORTGAGE,11.0,PERSONAL,A,10000.0,7.51,7,,9,NO DEFAULT,13146.143261696425,3
25245.0,29,82000.0,MORTGAGE,5.0,MEDICAL,B,20000.0,10.99,9,,7,NO DEFAULT,13179.82325638849,3
25246.0,28,46000.0,RENT,3.0,MEDICAL,B,12000.0,,8,,8,NO DEFAULT,19505.066374238475,5
25247.0,31,82000.0,MORTGAGE,15.0,PERSONAL,B,8000.0,11.99,1,,5,NO DEFAULT,15370.067832619261,1
25248.0,29,46000.0,RENT,4.0,MEDICAL,B,12000.0,10.74,9,,10,NO DEFAULT,20337.07029147707,1
25249.0,32,82000.0,MORTGAGE,4.0,EDUCATION,D,8000.0,16.89,2,,8,NO DEFAULT,14527.022216220397,4
25250.0,28,40000.0,RENT,0.0,DEBTCONSOLIDATION,D,12000.0,15.57,8,N,7,DEFAULT,5808.06569058999,4
25251.0,33,82000.0,MORTGAGE,2.0,PERSONAL,B,20000.0,10.99,3,,10,NO DEFAULT,20840.164268662596,1
25252.0,27,82000.0,MORTGAGE,3.0,VENTURE,A,10000.0,6.92,7,,9,NO DEFAULT,34599.861856810196,5
25253.0,27,82000.0,MORTGAGE,0.0,VENTURE,B,14000.0,10.0,7,,7,NO DEFAULT,40530.21389673787,3
25254.0,28,82000.0,MORTGAGE,8.0,EDUCATION,A,18000.0,7.66,8,,9,NO DEFAULT,32801.80711591463,1
25255.0,31,82000.0,MORTGAGE,4.0,EDUCATION,A,10000.0,7.29,1,,5,NO DEFAULT,26404.56899395548,5
25256.0,32,82000.0,MORTGAGE,13.0,PERSONAL,B,10000.0,10.36,2,,9,NO DEFAULT,36075.54207285271,4
25257.0,35,82000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10000.0,16.69,5,Y,9,NO DEFAULT,18830.65535361907,4
25258.0,28,82000.0,MORTGAGE,0.0,VENTURE,C,15000.0,12.98,8,Y,8,NO DEFAULT,29319.098661885753,4
25259.0,31,82000.0,MORTGAGE,15.0,HOMEIMPROVEMENT,A,9000.0,5.42,1,,9,NO DEFAULT,26489.301517169784,4
25260.0,29,47256.0,RENT,5.0,VENTURE,A,12000.0,7.29,9,,8,NO DEFAULT,23283.32204906399,3
25261.0,29,47500.0,RENT,0.0,PERSONAL,A,12000.0,8.94,9,,5,NO DEFAULT,19620.126536221833,4
25262.0,30,82000.0,MORTGAGE,5.0,PERSONAL,A,5000.0,6.76,3,,8,NO DEFAULT,38845.50432883046,3
25263.0,31,47700.0,RENT,2.0,MEDICAL,B,12000.0,11.99,1,,5,NO DEFAULT,19193.074994871204,2
25264.0,28,47840.0,RENT,0.0,MEDICAL,B,12000.0,,8,,7,NO DEFAULT,18713.93860765574,2
25265.0,32,64600.0,MORTGAGE,12.0,MEDICAL,B,25000.0,11.36,2,N,5,DEFAULT,22645.99510086659,1
25266.0,27,48000.0,RENT,5.0,VENTURE,B,12000.0,11.71,7,,6,NO DEFAULT,17695.673553206816,3
25267.0,27,42000.0,RENT,5.0,DEBTCONSOLIDATION,D,12000.0,16.0,7,Y,5,DEFAULT,9636.383338852507,4
25268.0,34,76000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,D,20000.0,17.74,4,N,5,DEFAULT,23093.712457189566,4
25269.0,29,76000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,E,20000.0,16.08,9,Y,6,DEFAULT,16019.62676219268,2
25270.0,32,48400.0,RENT,1.0,MEDICAL,A,12000.0,6.62,2,,7,NO DEFAULT,14307.5373228415,1
25271.0,35,82008.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7200.0,6.62,5,,7,NO DEFAULT,31895.401794813566,1
25272.0,28,60000.0,RENT,2.0,VENTURE,B,12000.0,9.91,8,,10,NO DEFAULT,17601.70140167903,5
25273.0,31,82116.0,MORTGAGE,12.0,HOMEIMPROVEMENT,C,2800.0,12.68,1,Y,9,NO DEFAULT,35786.95059236178,1
25274.0,30,60000.0,RENT,0.0,PERSONAL,B,12000.0,11.71,3,,9,NO DEFAULT,29370.979164697797,5
25275.0,30,54000.0,RENT,1.0,EDUCATION,A,12000.0,6.62,3,N,6,DEFAULT,25870.89107319567,5
25276.0,33,82404.0,OWN,8.0,EDUCATION,D,14400.0,16.0,3,Y,7,NO DEFAULT,37303.11975477324,4
25277.0,29,60000.0,RENT,7.0,MEDICAL,B,12000.0,9.91,9,,7,NO DEFAULT,8382.8422206077,4
25278.0,28,82500.0,MORTGAGE,12.0,MEDICAL,A,11000.0,7.49,8,,9,NO DEFAULT,31603.145090158363,2
25279.0,27,60000.0,RENT,0.0,VENTURE,C,12000.0,13.49,7,Y,6,NO DEFAULT,20585.125943447263,2
25280.0,31,60000.0,RENT,0.0,MEDICAL,A,12000.0,7.49,1,,9,NO DEFAULT,29246.33360446413,1
25281.0,30,82500.0,MORTGAGE,7.0,EDUCATION,D,10000.0,15.65,3,Y,9,NO DEFAULT,29610.292231045452,2
25282.0,27,82500.0,MORTGAGE,3.0,PERSONAL,A,11100.0,8.94,7,,5,NO DEFAULT,14158.369793876876,2
25283.0,30,60000.0,RENT,5.0,PERSONAL,B,12000.0,10.99,3,,7,NO DEFAULT,23993.61743496888,5
25284.0,31,82524.0,MORTGAGE,4.0,VENTURE,A,12000.0,6.62,1,,8,NO DEFAULT,13020.451783913502,5
25285.0,30,60000.0,RENT,1.0,HOMEIMPROVEMENT,C,12000.0,13.84,3,Y,7,NO DEFAULT,8421.13579294556,4
25286.0,31,60000.0,RENT,5.0,HOMEIMPROVEMENT,A,12000.0,7.49,1,,10,NO DEFAULT,12441.981538675727,3
25287.0,34,60000.0,RENT,3.0,VENTURE,A,12000.0,6.92,4,,9,NO DEFAULT,24738.868845562763,2
25288.0,29,82600.0,MORTGAGE,6.0,VENTURE,B,19450.0,9.91,9,,10,NO DEFAULT,13315.876313736484,3
25289.0,30,65144.0,MORTGAGE,9.0,MEDICAL,D,5000.0,16.35,3,Y,6,DEFAULT,6888.42804938768,4
25290.0,31,82656.0,OTHER,10.0,DEBTCONSOLIDATION,C,6000.0,12.09,1,Y,9,NO DEFAULT,31004.549314633972,1
25291.0,28,60000.0,RENT,3.0,PERSONAL,A,12000.0,6.17,8,,6,NO DEFAULT,21090.925373925995,2
25292.0,28,82800.0,MORTGAGE,10.0,VENTURE,B,18000.0,,8,,7,NO DEFAULT,16094.370992013262,4
25293.0,31,60000.0,RENT,2.0,PERSONAL,C,12000.0,13.98,1,,5,NO DEFAULT,9103.282138675566,2
25294.0,27,83000.0,MORTGAGE,11.0,EDUCATION,A,3500.0,6.03,7,,5,NO DEFAULT,30700.63584482089,3
25295.0,30,60000.0,RENT,4.0,PERSONAL,B,12000.0,10.99,3,,10,NO DEFAULT,6544.1439969765315,4
25296.0,29,60000.0,RENT,2.0,PERSONAL,C,12000.0,14.22,9,Y,6,NO DEFAULT,22523.538144148628,5
25297.0,29,83000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,A,7500.0,8.9,9,,6,NO DEFAULT,24206.09804164368,2
25298.0,28,83000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000.0,,8,,9,NO DEFAULT,16677.73750877549,2
25299.0,28,54000.0,RENT,2.0,MEDICAL,D,12000.0,15.31,8,N,7,DEFAULT,23535.058071817537,3
25300.0,28,60000.0,RENT,2.0,PERSONAL,B,12000.0,12.18,8,,10,NO DEFAULT,24272.882462152218,1
25301.0,27,83000.0,MORTGAGE,,VENTURE,A,8800.0,8.49,7,,9,NO DEFAULT,16438.722085104142,4
25302.0,33,83000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000.0,8.49,3,,6,NO DEFAULT,17399.815379255953,1
25303.0,27,60000.0,RENT,2.0,MEDICAL,C,12000.0,13.92,7,Y,8,NO DEFAULT,8886.236196046235,3
25304.0,27,83000.0,MORTGAGE,11.0,VENTURE,C,2500.0,13.99,7,Y,8,NO DEFAULT,32163.23316053442,1
25305.0,31,83000.0,MORTGAGE,11.0,MEDICAL,A,7500.0,,1,,6,NO DEFAULT,32305.293566357508,4
25306.0,31,83000.0,MORTGAGE,3.0,EDUCATION,A,7500.0,7.66,1,,10,NO DEFAULT,12940.123569153575,4
25307.0,28,83000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000.0,10.74,8,,6,NO DEFAULT,24146.048434633016,2
25308.0,30,83000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000.0,11.11,3,,6,NO DEFAULT,10757.149475173173,3
25309.0,29,83000.0,MORTGAGE,5.0,VENTURE,A,7500.0,,9,,10,NO DEFAULT,23648.09017518814,5
25310.0,34,60000.0,RENT,0.0,EDUCATION,C,12000.0,12.22,4,Y,7,NO DEFAULT,15636.91383919428,5
25311.0,35,83000.0,MORTGAGE,17.0,HOMEIMPROVEMENT,D,15000.0,,5,,6,NO DEFAULT,17851.489209096046,2
25312.0,32,83000.0,MORTGAGE,1.0,EDUCATION,A,10000.0,8.0,2,,5,NO DEFAULT,22623.3283361818,3
25313.0,30,61000.0,RENT,4.0,EDUCATION,A,12000.0,6.92,3,,9,NO DEFAULT,12238.62140007358,3
25314.0,27,61000.0,RENT,1.0,VENTURE,B,12000.0,12.21,7,,5,NO DEFAULT,11836.303703866835,3
25315.0,35,83004.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000.0,,5,,7,NO DEFAULT,40229.07962851897,1
25316.0,29,83004.0,MORTGAGE,3.0,PERSONAL,B,4500.0,11.49,9,,10,NO DEFAULT,28419.537078937603,5
25317.0,28,24000.0,RENT,,PERSONAL,C,3000.0,15.23,8,Y,7,NO DEFAULT,5463.5092621199165,2
25318.0,31,24000.0,RENT,2.0,DEBTCONSOLIDATION,A,3000.0,7.49,1,N,10,DEFAULT,7144.629213787717,3
25319.0,33,24000.0,RENT,2.0,MEDICAL,A,3000.0,6.62,3,,9,NO DEFAULT,2507.4770360439516,4
25320.0,28,83135.0,MORTGAGE,3.0,EDUCATION,C,8000.0,13.99,8,Y,10,NO DEFAULT,25819.913278727956,4
25321.0,28,83137.0,MORTGAGE,12.0,MEDICAL,C,3600.0,14.72,8,,9,NO DEFAULT,23493.329395158817,4
25322.0,30,24000.0,RENT,8.0,PERSONAL,A,3000.0,,3,N,6,DEFAULT,3487.066739990935,4
25323.0,29,24000.0,RENT,1.0,PERSONAL,B,3000.0,11.14,9,,6,NO DEFAULT,9347.077118191004,2
25324.0,28,24000.0,RENT,4.0,VENTURE,A,3000.0,9.32,8,,6,NO DEFAULT,4079.2353037470048,5
25325.0,33,83200.0,MORTGAGE,18.0,HOMEIMPROVEMENT,A,13000.0,6.99,3,,7,NO DEFAULT,10356.138335936788,5
25326.0,34,83200.0,MORTGAGE,3.0,PERSONAL,C,5000.0,14.79,4,Y,8,NO DEFAULT,41061.87488881915,1
25327.0,28,25000.0,RENT,0.0,DEBTCONSOLIDATION,A,3000.0,5.42,8,,6,NO DEFAULT,10504.113016982972,1
25328.0,27,25000.0,RENT,0.0,HOMEIMPROVEMENT,D,3000.0,15.62,7,N,5,DEFAULT,6490.125667286936,3
25329.0,32,25000.0,RENT,0.0,PERSONAL,C,3000.0,13.48,2,Y,6,NO DEFAULT,11017.642128906982,2
25330.0,28,83500.0,MORTGAGE,1.0,EDUCATION,A,8000.0,7.14,8,,8,NO DEFAULT,38150.90736561256,4
25331.0,35,25000.0,RENT,0.0,VENTURE,D,3000.0,15.33,5,N,8,DEFAULT,8295.301036464138,5
25332.0,34,25000.0,RENT,3.0,VENTURE,A,3000.0,7.4,4,,8,NO DEFAULT,9525.954801599615,3
25333.0,30,25000.0,RENT,0.0,DEBTCONSOLIDATION,A,3000.0,,3,N,7,DEFAULT,4574.160324048252,2
25334.0,28,25000.0,RENT,2.0,EDUCATION,C,3000.0,13.22,8,Y,8,NO DEFAULT,6716.509202614008,1
25335.0,32,83820.0,MORTGAGE,5.0,EDUCATION,B,12800.0,9.99,2,,6,NO DEFAULT,30104.520281712386,3
25336.0,27,83886.0,MORTGAGE,11.0,VENTURE,A,15000.0,6.03,7,,6,NO DEFAULT,17983.62773297768,3
25337.0,34,25200.0,RENT,,VENTURE,A,3000.0,7.66,4,,8,NO DEFAULT,3789.4203670095385,3
25338.0,27,25200.0,RENT,,PERSONAL,D,3000.0,15.58,7,Y,6,DEFAULT,7096.575589254834,1
25339.0,30,84000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000.0,,3,,6,NO DEFAULT,20887.649354258305,1
